id,label,text
56,1,"Aku wis ndelok film iki pirang - pirang taun kepungkur. <br /><br />Alah, aku nduwèn ngganggu akèh film sing tak ngganggu lan aku ora ngarep nggumun karo 'Kalifornia' wektu ndelok manèh. Aku seneng ngomong nèk kuwi saben biasa as unnerving and something cocok. <br /><br />Aktual/> Ana rong bab sing bener-bentuk film kuwi. Sing kayu, sing sengsara, kita ngganggu jenengé Brad Pitt as Early Grace. Aku seneng ndelok, kaya saiki, kaya sing paling tumbuh tim, gambar gambar 'Buddy' sing digawing raktuwing."
57,1,Film iki mesthi nyenengké. Aku iki tegesé pancèn luwih apik tenan sing ditresnani. Walt bener - bener nganggo omah. Musik! Mimpinmu nganggo atimu sing nyenengké. Ayo apa manèh sing isa dikatakan tanpa luar biasa! Aku ora isa ngentèni nganti terjemahan istiméwa keluar. Aku ora isa ngentèni krungu kabèh lagu sing dipindho. Film iki wis nyenengké lan pinter. Ayo nyeneng banget. Aku ngerti nèk aku terus ngomong bab sing padha lan mudhun. Aku weruh ing film sing nyenengké.
58,0,"Tujuan sing sepisanan sing nerangké ing ""Pang Ever Mozart"" yaiku ora ana rambut rambut ing IMDb. Terangna kuwi sederhana merga ora ana crita, skranplay, rekaman utawa apa waé sing isa ngélingké strukturé film. Jean-Luc Godard kuwi salah siji direktor sing paling unggul lan pretensitif ing industri cinema lan koyo koyo ana ing antarané film hermetik. Aku percaya nèk dhéwé ora ngertèni crita iki, nanging ana intelektual sing elucubrate kanggo ngarahké utawa nerangké film kacang, lan kuwi lucu maca rembusiné. <br /><br><br><br>[Brazil] (Par Prezar"" (""Semzar"")"
59,0,"Film iki ora menarik, kejeng sepuluh menit sing sepisanan. Tambahan lan pendidihan kuwi salah siji pendapat sing sampurna ing salah siji pitik ensemble, malah luwih apik timbang ngomong Gosford Park. Sakliyané kuwi ora nggolèk, kehilangan fokus lan mulai mulai ndelok fokus sing tradisi penyampatan, nganti nganti saben sepuluh menit. Depardieu karo Cécile (Deneuve). Ing tengah siji lan sijiné ana pendapatan sing sampurna, ing kono ana sisih lan latihan ing crita Gosford Park. Sakliyané kuwi ora mung digawé.</bgm/bgm/*****SPOILERS AHEAD Istorial relation antal relation ant Antoine and Cécile."
60,1,"Iki wis dadi salah siji episode Twilight Zone sing tak senengi, kususé kanggo gambarké loro jiwa sing kesepian ing lingkungan saiki.<br /><br /><br />Dhotos cobweb-strewn lan dalan-laden kuwi sing paling apik. <br /><br /><br />>Seneng perumpamaan kuwi isa dadi sithik tangan nganggo standard drama jaman saiki, kuwi sing apik banget - sing nggunakké kelompok kanggo ngucapké ucap sing pantes kanggo pengalaman manungsa, lan geopolitik, nganggo cara sing ora lumrah."
61,0,"Film sing gampang nggumun. Iki isin banget nèk ana sing aktor lan aktris Flanders sing nggawé film sing paling mlarat.<br /><br />>Aktoné ora ana sing malih nganti film sing sepisanan lan TV serye: aktor sing padha, karakter prototip sing padha, sing padha (komplikasi emosional, tim ditentukan lan samubarang tip-top sakwisé sing dijelaské. Fakti liyane ing gawéan Jan Verheyen yaku logo's ing kesir tim lan sisih OK, ning rong ping pindho a komersial (di siji karakter) soal provider Internet mung luhur. <br><br>/>Mebru>, iso acara liyané iso ping pirang - piyektèn log (Stasi Fbrend >, utawa stasium komersial..."
62,1,"Bah-baik, pre-code amoral karo Barbara Stanwyck sing anyar diilhami (Deloken tulisan Nietzsche!) kanggo ngunduhké sensitiviténé lan nggunakké kepentingané dhéwé, nggunakké wong - wong kanggo gunané. Ora adil marang filosofa Jerman, nanging menarik nèk iki taun Hitler teka ing pamréntah. Stanwyck, senajan ing versi enom iki ora nindakké akèh kanggoku, ning kuwi ora kelakon ing kono, saben dina nyopir lan film sing diundang."
63,0,"Nèk ideamu hiburan nggawe kaca grafik wong - wong sing mlaku nganggo mobil (kowe iso ndelok ana wong wédok sing mlebu ing ngarep rodong dewek, nganggo mlebu mobil sakdurungé mlebu ing kono -- lan kuwi nduduhké ping pi pindho kapan kowe nggolèk film slush), njuk iki iki dokumentasi kanggo kowe. Aku ngakoni nèk aku ora nggat note wong liya sing ngganggu mobil, ning kuwi cukup kanggo aku. Mbokmenawa mah luwih apik.<br /><<br /> Aku bingung sepira suwéné nggawa jaringan TV kanggo mulai nduduhké film slush. Mbokmenawa game nduduhké apa sing apik banget.<br /br>"
64,0,"Kaya akèh wong sing aku ngganggu wektu aku krungu konsep film iki, kususé ""buat film diserang"" aspek sing kétokna, apa karo gambar sing digawé film sing dijaluki karo alam.<br /><br />Terus, kanggo ndelok film lan nemokké, oh, apa maksudé ""buang film"" yaitu ana batu ing tanda lan jumlah wong - wong sing diserang BAY BAYUG UNG BAY BAY BAY BAY BAY BAY BAY BAY BAY BAYAN BAGAY BAY BAY BAY BAY BAYAN, gambar, gambar, ""buk""?"
65,0,"Film iki, kaya sing sepisanan (""The Man From Snowy River"") nduwèni cara sing apik lan sing apik, mbokmenawa luwih timbang asliné. Sayangé, sing ora bener ngungkuli sing apik. <br /><br />The Good - Magnificate, luwih apik timbang film sing kapisan. Aku tresna karo negara-negara luhur sing isih ana wong liya, yaiku ""Jim Craig"". Bruce Rowland nindakké gawéan sing nyenengké nganggo musik, uga. <br /><br />BAD - Saksuwéné kita éntuk film ""Jesica"" (Sgrid Thornton) sing isih nggondho nganggo film sing sepisanan nggunakké film sing dimaksud ing 1980."
66,1,"Iki film sing aku seneng karo Jackie Chan lan ing wawancara, Jackie kandha nèk kuwi dipengaruhi. Iki uga nggoleng polisi sing ora dipercaya lan njupuk sekwentèng perang ing Hong Kong, uga ana wilayah sing lunyuh. Film iki iku salah siji sing seneng karo Brandon Lee, sing nggunakké bagéan ing Rapid Fire, lan sing digawa ing Tango lan Cash, sing nggunakké wicaksana wicaksana."
67,1,"Sumber John le Carre aku ngganggu caraku liwat buku lan adaptasinyo. Aku nggolèk 1987 adaptasi dari masterwork's le Carre's ing pustakaku lan duduk kanggo ngganggu apa yang aku pikirké. Aku kagum ketemu nèk pangarepanku diluhurké ing miniserie iki, a krus sing apik antara buku sing jenengé lan adat. <br />Peter Egan sing dinggo Pym / Pym Pybrus, siji performance sing sampurna."
68,1,"Unledud & really, TESS OR STORM Country kuwi anaké pemimpin nelayan ing tanah sing kaya. Spirited & berani, njupuk ati putra milionaire, nanging kejahatan, teror & tiba-tiba iku sing bakal ngganggu masa deknané sakdurungé nggolèk ketenterahan.<br /><br />Mary Pickford kuwi sengsara ing tanah sing bahaya ing tanah kuwi."
69,0,"(Kapan aku bakal sinau-?) Si estatik reviewer nah NPR sing nggawé aku mikir kalkune iki yaku Citizen Kane liya. Tulung aku nggawe spleenku...<br /><br />Kan aku ngakoni: set, presumberly New York City, durung dadi penyakit sing tenan lan ora nggolèk. Aku diélingké nèk 70-oyo sepuluh taun kanggo mode lan mobil. Lan kabèh arep ngrokok-! Nèk rencana kuwi murah, kuwi sih."
70,1,"Aku durung ketemu nganggo film horror ing 90-an. Aku wis umum ing forum iki bab film-film seperti The Haunting and Urban Legend and thought. Aku rumangsa nèk kuwi (kenal-kenal kowé) ora ngerti apa sing bener-bener horror. Lan kuwi ngganggu aku nggawa videoku utawa wicak film klasik. Aku wis milih saka Texas Chainsaw Massacre, sing original More On Street, Jaws, Hearts Budget's."
71,1,"Aku maca sithik sing diwaca lan aku sedhih banget merga aku kapindho sedhih banget karo aku. Gawéan kuwi gampang ditindakké merga dudu a Buku, a film. Maksudku, wong kuwi bener - bener ora isa digawé luwih gedhé! Walaupun, kowé mbokmenawa ora isa ngerti kuwi saka strip sing cedhak..."
72,1,"Ana film/dokumenari bab wong - wong ing Austria ing pekan pekan paling panas ing taun. Nanging ana sing kelakon karo apa sing dilakuké lan mbokmenawa luwih apik apa sing ora ditindakké. Tempo kuwi tenang banget....nyo kowé kudu nyantosan.......................kendak wong-omong sake sampeyan kowe ndelok,.........tapi kowé ora rumangsa apa sing kelakon, nanging kowé gampang nesu karo kuwi............................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................."
73,1,"Nanging, film kuwi wis ngrasakké lan terjemahan sing apik, naturalisme, lan levitity buku.<br /><br />Ku siap maca teks asliné sakdurungé nggawa film kuwi. Aku bayangna episyo sing luar biasa disitik bareng, tanpa diwacané teks sing digawé lan diterjemahké sing apik.<br /><br />Kune pancèn isa maca teks asliné sakdurungé nggawa film kuwi."
74,1,"Blood Castle (aka Scream of the Demon Lover, Altar of Blood, Ivanna - sing paling apik, nanging kurang sing nggumunké cine-sound titel, lan wicak jeneng tradisional) kuwi salah siji film Gothic Romance. Itu tegesé kuwi ana kastelan besar, sing cemburu, wong wédok, sing misterius, lan romantis in the contemporan term genre. Ivanna maksud kuwi maksudna kuwi sengaja kepéndho, lan film kuwi bakal gawé sing paling apik kanggo horror mavens sing besar."
75,0,"Film iki mèh gedhé. aku ngrasa gedhé. aku seneng banget ndelok penyakit sing kewah ing sisi hardware ing panggonanku ing dina sing nganggo dina sing ngrasakké strok migraine lan panas. aksiné dadi saya parah saiki dadi ""movie"" lawang, lan diretih nggunakké narkoba eufori sing didelok. Wektu misty ditembak mati, dhèwèké mutuské cocok mung pinter tumrap pós mordem. sing ora inteliger. Pancèn, Stevie nggumunké isa ngganggu mriti mriti. Nèk kowe mutuské mung main nganggo senjata sing mabuk lan ngganggu film iki, mung pikira nèk senjata mung bakal ngekèki crita sing apik kanggo nerangké kancamu."
76,0,"Iki menarik karo sapa sing karepé (kurang jauh) kuwi ora ana sing dipikirké - Aku nganggap kuwi trik. Sakliyané kuwi, aku nduwé pikiran optimistis, lan kuwi salah. Sakwisé aku ndelok sepira cedhak karo wajah kamera iku, aku kenal aku ana ing tangan salah siji direktur amater gedhé - kuwi wis ana tanda sing jenengé ing film kuwi, dipikir kuwi ana gambar sing jelas utawa efektif utawa ngganggu kamera utawa sing nggangganggu aktor. Akku aktor ing film iki, senajan mung ana salah siji ekspresi wajah. <br /> Nèk kamera cedhak kuwi ora cukup ing film-film."
77,0,"Film kuwi mulai mbengok tekan cinemu, ning sakwisé 5 min. aku kabèh bosen nganggo pikiranku lan mikirké film apa sing wis didelok, aku ora seneng karo film iki lan ora ngumpulké kuwi marang wong liya, bagéan sing paling apik ing bengi yaiku wektu alarm lan lampung bali manèh merga proyek kuwi rusak kita kabèh isa mulih omah. iki kudu dadi salah siji film sing paling paling apik sing tak weruh aku ndelok, lan akèh wong ing film line RAN sing sakjané lunga saka lawang ing pungkasan. Aku kagèt nèk ora ana sing mlaku keluar timbang kowé."
78,1,"Piyeneng film iki yaiku perkembangan Peter O'Toole. Seneng komik lan nggumun banget. Apa ana sing nindakké kuwi luwih apik timbang O'Toole? Aku ora rumangsa ngono. Seneng wajah sing gedhéné wong kuwi!<br /><br />Criteria kuwi aneh sing aneh banget lan ngalang-aneh ing barang-barang (kusugih tekan pungkasan), ning kuwi uga nggumun banget sepuh lan suksès ing akèh tingkah. Nanging, aku rumangsa film kuwi mungguh nggawe nggawe Peter O'Tole's lift performance's lan aku yakin aku ora seneng karo setengah sing ora ana ing kono."
79,0,"Mulai taun 1973 ""Walking Tall"" nyambut drama sejati sing nglindhungi Tennessee sheriff Buford Pusser, nanging acara iki kaya TV-movie. Bo Svenson njupuk pemimpin saka Joe Don Baker, nanging koyo lembut banget kanggo saben barang, dheke mlebu kaya penyanyi negara nggo bat timbang gitar. Akter sing apik ndhukung kaya Richard Jaekel, Luke Askew lan Robert DoQui akhiré mung sithik kanggo ditindakan. Aku ngekèki film sing ana bintang sing nggawa tujuan sing apik, nanging screenplay kuwi transparen lan mas massi negara lan produksi murah. Ngerti ing 1977 ""Final-Walking in 1978."""
80,0,"Aku kerep ora mlebu kanggo nulis komentar, nanging aku kudu ngélikké sapa waé sing mbokmenawa ndelok komédi. Iki ora cedhak. Wektu para premise (nanging warna/gander/apa waé) kuwi cukup ora apik (kenal, luwih apik, wis dilakukan) mung rong wong kulit putih dadi rong wédok kulit putih kuwi salah siji salah sijiné wong sing mbokmenawa ngganggu koyong nggoleng koyo. Ora cukup nèk kabèh sing dibutuhké karo skript kuwi iku malih kanggo cilik kulit putih. Senajan para sedulur sing dibutuhké kanggo ngganggu diri dadi rong wong wédok sing spesifik. Kaya saiki saiki, aku ngganggu kelompok."
81,1,"Merga mulai maca buku iki, aku nduwé perasaan sing paling apik bab hasil film. Aku sinau wektu ketemu adaptasi film buku sakdurungé aku maca buku, merga aku rumangsa nèk aku maca buku sing sepisanan aku rusak ing film. Itu kuwi bener, nanging ing kasus Prostitution, sing mbokmenawa ana gambar sing paling adil saka buku sing aku durung ketemu."
82,0,"Aku gething wektu ana film sing keterusan cedhak pungkasan, sakwisé kowe wis nyimpan sejam ing film iki. lan iku sing kelakon karo film iki. Aku nggumun karo aktèné lan fakta malamud sing nulis sumbernya. Aku ora metu maca crita kuwi, ning aku ora bisa mbayangké kono rampung kaya film iki. Saiki aku ora mbayangké dhuwit sing apik kanggo ndelok utawa nyukupi kuwi merga pustakaku nduwé aksi sing apik (kualiti bojo kuwi sampurna). Ning, m'ilo o'shea kaya sumber?!!! saiki aku luput!! Aku ora nggangguh. Aku ora éntuk penyelidikan barang sing cocog kanggo ndelok utawa nyingkirkirké, ning aku ora ngrasakké jumlah sing tak ngganggumun."
83,1,"Bocah 'Sexploitation' kuwi salah siji masalah sing paling serius ing donya iki lan aku wedi nèk ana film ing topik sing mlebu ing gambar sèks sing jelas utawa ngrusak wong liya. Sakwisé ndelok 'Trade' lan 'Holly', salah siji film nggolèk aku péngin ndelok hukum internasional perubahan sing paling serius. Sing liyané rumangsa aku nggolèk nggolèk aku nangis limang menit nganggo musik hémotif lan anyar bunuh diri. <br /><br /> Aku ora percaya nèk musim iki dadi alam Hollywood kuwi ana guna utawa strategi sing dibutuhké lan aku kudu muji 'Holly' sing ngganggu barang-barangku, ning saiki aku nggawa kendho bocah musik sing tak nggatèkké gambar sing tak ngganggumun."
84,1,"Ana akèh penyakit sing lair ing pikiran manuk sing wis diwènèhi urip ing jamané moden. Constant watch utawa informasi ing wilayah Pyschose, wis njaga psikolog, para pengajaran lan psikiater sing sibuk nganggo pekerjaan sing cukup kanggo dirampung. Kadhang kala, ana penyakit mental sing ditemokké karo wong sing ora ngerti sosohé utawa ana uripé. Itu kuwi yakin film sing disebut ""The Night Listerer"". Iki nerangké crita bab radio popular sing disebut Gabriel Noun (Robin Williams) sing sibuk nganggo soréné sing sibuk nggo gunané kanggo nggolèk pelayan gaya. Mbokmenawa merga ana sing ora dikenal karo kebuktiané sing dimaksud gambarké gambar."
85,0,"Oke. Sapa kuwi? Sapa sing mènèhi Revolver 10 saka 10? Apa kowe mlebuke kepalamu ing Ecstasy pips? Ana akèh dari kowe. Apa kowe wis nindakké kuwi kanggo gangguan? Apa ini jeneng kult? Utawa Guy Richie dhéwé numbung 788 ping nganggo jeneng béda?<br /><br />Besungguh tak ngomong apa manèh, aku bakal ngomong iki. Mung merga kowe ora ngertèni film kuwi ora ngganggu. Mbokmenawa kowé nduwé dina sing salah ing gawéan, utawa kowé durung nggangganggu film pendhong kowé."
86,1,"Sing kebon numpak psikocase (delicious sase nganggo grie sing tak dicap karo Stephen Sachs) nyolongke werna-bedake cah enom ""adults"" (un nggunakké istilah sing lawas) ing Universitas Dayton Hall, sing arep ditutup kanggo demolition."
87,1,"Brutal, emotionly Michael Myers tumrap sawetarané mati ing taun 1963, tanggal 30 Oktober 1978, ia mlayu saka institusi mental lan ngganggu pemimpin anyar teror ing kota Haddonfield, Illinois. Wektu sewetesna diserang karo psikiatri (Donald Playnce) sing ngerti sepira kejahaté wong enom kuwi.<br /><br />It's buted with a bang, and settings a real supenseful and atmospheric coller that the really uping the terorn of the navigation of Haddonfield, Illinois."
88,1,"Film iki ditembak ing lokasi ing Gerard Gardens in Liverpool, lan kuwi jawaban UK marang film-film kaya 'Blackboard Jungle'. Film kuwi dudu tes wektu sing apik, nganggo kabèh cerita moral sing isih terpenting saiki. Film kuwi isih ditembak ing ngendi sing jenengé David McCallum, Peter Cushing lan Anne Heywood. Baker maca a Liverpool polisi sing digawé kanggo juwed, nganggo premis sing seniman, nèk kowé nampa anak-anak ing umur enom, kono bakal diundang dadi wong dijawang.<br />Notable reaksi Britannia, kaya Freddier Star (Fwellred) lan Melvyn Helm (Cobral) sing digambarké ing wilayah lebral / Ibral film / Ibral nambahké film / Ibral."
